Bassari,Bassari language,regular
Wushi,Wushi language,regular
Bauchi,Bauchi language,regular
Bashkardi,Bashkardi language,regular
Kamkata-viri,Kamkata-viri language,regular
Bassossi,Bassossi language,regular
Bangwinji,Bangwinji language,regular
Basa-Gumna,Basa-Gumna language,regular
Busami,Busami language,regular
Barasana,Barasana language,regular
Buso,Buso language,regular
Bassa,Bassa language,regular
Bassa-Kontagora,Bassa-Kontagora language,regular
Akoose,Akoose language,regular
Basketo,Basketo language,regular
Bahonsuai,Bahonsuai language,regular
Baga Sobané,Baga Sobané language,regular
Baiso,Baiso language,regular
Yangkam,Yangkam language,regular
Sabah Bisaya,Sabah Bisaya language,regular
Bata,Bata language,regular
Bati (Cameroon),Bati (Cameroon) language,regular
Dairi Batak,Dairi Batak language,regular
Gamo-Ningi,Gamo-Ningi language,regular
Birgit,Birgit language,regular
Gagnoa Bété,Gagnoa Bété language,regular
Biatah Bidayuh,Biatah Bidayuh language,regular
Burate,Burate language,regular
Bacanese Malay,Bacanese Malay language,regular
Proto-Batak,Proto-Batak language,reconstructed
Mandailing Batak,Mandailing Batak language,regular
Ratagnon,Ratagnon language,regular
Iriga Bicolano,Iriga Bicolano language,regular
Budibud,Budibud language,regular
Batek,Batek language,regular
Baetora,Baetora language,regular
Simalungun Batak,Simalungun Batak language,regular
Bete-Bendi,Bete-Bendi language,regular
Batu,Batu language,regular
Bateri,Bateri language,regular
Butuanon,Butuanon language,regular
Bobot,Bobot language,regular
Alas-Kluet Batak,Alas-Kluet Batak language,regular
Buryat,Buryat language,regular
Bua,Bua language,regular
Ntcham,Ntcham language,regular
Buginese,Buginese language,regular
Bongili,Bongili language,regular
Basa-Gurmana,Basa-Gurmana language,regular
Bukawa,Bukawa language,regular
Bulu (Cameroon),Bulu (Cameroon) language,regular
Sherbro,Sherbro language,regular
Terei,Terei language,regular
Busoa,Busoa language,regular
Brem,Brem language,regular
Bokobaru,Bokobaru language,regular
Bungain,Bungain language,regular
Bun,Bun language,regular
Boghom,Boghom language,regular
Mmani,Mmani language,regular
Barein,Barein language,regular
Bube,Bube language,regular
Baelelea,Baelelea language,regular
Baeggu,Baeggu language,regular
Berau Malay,Berau Malay language,regular
Boor,Boor language,regular
Bonkeng,Bonkeng language,regular
Bure,Bure language,regular
Belanda Viri,Belanda Viri language,regular
Baan,Baan language,regular
Bukat,Bukat language,regular
Bolivian Sign Language,Bolivian Sign Language,regular
Bamunka,Bamunka language,regular
Buna,Buna language,regular
Bolgo,Bolgo language,regular
Bumang,Bumang language,regular
Bati (Indonesia),Bati (Indonesia) language,regular
Bukit Malay,Bukit Malay language,regular
Boga,Boga language,regular
Baybayanon,Baybayanon language,regular
Bwatoo,Bwatoo language,regular
Namosi-Naitasiri-Serua,Namosi-Naitasiri-Serua language,regular
Bwile,Bwile language,regular
Bwaidoka,Bwaidoka language,regular
Boselewa,Boselewa language,regular
Barwe,Barwe language,regular
Bishuo,Bishuo language,regular
Láá Láá Bwamu,Láá Láá Bwamu language,regular
Bauwaki,Bauwaki language,regular
Bwela,Bwela language,regular
Biwat,Biwat language,regular
Wunai Bunu,Wunai Bunu language,regular
Shinasha,Shinasha language,regular
Mandobo Bawah,Mandobo Bawah language,regular
Southern Bobo,Southern Bobo language,regular
Bura,Bura language,regular
Bomboma,Bomboma language,regular
Bafaw,Bafaw language,regular
Bwa,Bwa language,regular
Bu-Nao Bunu,Bu-Nao Bunu language,regular
Cwi Bwamu,Cwi Bwamu language,regular
Bwisi,Bwisi language,regular
Bauro,Bauro language,regular
Belanda Bor,Belanda Bor language,regular
Molengue,Molengue language,regular
Pela,Pela language,regular
Ongota,Ongota language,regular
Bilur,Bilur language,regular
Bangala,Bangala language,regular
Buhutu,Buhutu language,regular
Pirlatapa,Pirlatapa language,regular
Jalkunan,Jalkunan language,regular
Burduna,Burduna language,regular
Barikanchi,Barikanchi language,regular
Bebil,Bebil language,regular
Beele,Beele language,regular
Busam,Busam language,regular
Berakou,Berakou language,regular
Banka,Banka language,regular
Binahari,Binahari language,regular
Palawan Batak,Palawan Batak language,regular
Bikya,Bikya language,regular
Ubaghara,Ubaghara language,regular
Benyadu',Benyadu' language,regular
Pouye,Pouye language,regular
Bete,Bete language,regular
Baygo,Baygo language,regular
Bujhyal,Bujhyal language,regular
Buyu,Buyu language,regular
Binawa,Binawa language,regular
Biao,Biao language,regular
Bayono,Bayono language,regular
Bidyara,Bidyara language,regular
Blin,Blin language,regular
Biyo,Biyo language,regular
Bumaji,Bumaji language,regular
Basay,Basay language,regular
Burak,Burak language,regular
Berti,Berti language,regular
Medumba,Medumba language,regular
Belhariya,Belhariya language,regular
Banaro,Banaro language,regular
Andio,Andio language,regular
Jenaama Bozo,Jenaama Bozo language,regular
Boikin,Boikin language,regular
Babuza,Babuza language,regular
Mapos Buang,Mapos Buang language,regular
Belizean Creole,Belizean Creole language,regular
Nicaraguan Creole,Nicaraguan Creole language,regular
Boano (Sulawesi),Boano (Sulawesi) language,regular
Bolondo,Bolondo language,regular
Boano (Maluku),Boano (Maluku) language,regular
Bozaba,Bozaba language,regular
Kemberano,Kemberano language,regular
Brazilian Sign Language,Brazilian Sign Language,regular
Burmeso,Burmeso language,regular
Bebe,Bebe language,regular
Basa,Basa language,regular
Hainyaxo Bozo,Hainyaxo Bozo language,regular
Obanliku,Obanliku language,regular
Evant,Evant language,regular
Ch'orti',Ch'orti' language,regular
Garifuna,Garifuna language,regular
Laalaa,Laalaa language,regular
Southern Carrier,Southern Carrier language,regular
Nivaclé,Nivaclé language,regular
Cahuarano,Cahuarano language,regular
Chané,Chané language,regular
Kaqchikel,Kaqchikel language,regular
Kari'na,Kari'na language,regular
Tsimané,Tsimané language,regular
Proto-Abkhaz-Abaza,Proto-Abkhaz-Abaza language,reconstructed
Proto-Andian,Proto-Andian language,reconstructed
Proto-Circassian,Proto-Circassian language,reconstructed
Proto-Dargwa,Proto-Dargwa language,reconstructed
Proto-Lezghian,Proto-Lezghian language,reconstructed
Proto-Northeast Caucasian,Proto-Northeast Caucasian language,reconstructed
Proto-Nakh,Proto-Nakh language,reconstructed
Proto-Northwest Caucasian,Proto-Northwest Caucasian language,reconstructed
Proto-Tsezian,Proto-Tsezian language,reconstructed
Kallawaya,Kallawaya language,regular
Canichana,Canichana language,regular
Atanques,Atanques language,regular
Catío Chibcha,Catío Chibcha language,regular
Dorasque,Dorasque language,regular
Duit,Duit language,regular
Huetar,Huetar language,regular
Nutabe,Nutabe language,regular
Proto-Chibchan,Proto-Chibchan language,reconstructed
Cabiyarí,Cabiyarí language,regular
Chachi,Chachi language,regular
Ede Cabe,Ede Cabe language,regular
Bualkhaw Chin,Bualkhaw Chin language,regular
Izora,Izora language,regular
Tsucuba,Tsucuba language,regular
Cashibo-Cacataibo,Cashibo-Cacataibo language,regular
Candoshi-Shapra,Candoshi-Shapra language,regular
Kinabalian,Kinabalian language,regular
Carabayo,Carabayo language,regular
Cauca,Cauca language,regular
Chamicuro,Chamicuro language,regular
Cafundó,Cafundó language,regular
Chopi,Chopi language,regular
Chamba Daka,Chamba Daka language,regular
Atsam,Atsam language,regular
Kasanga,Kasanga language,regular
Cutchi-Swahili,Cutchi-Swahili language,regular
Malaccan Creole Malay,Malaccan Creole Malay language,regular
Chakma,Chakma language,regular
Cacaopera,Cacaopera language,regular
Proto-Georgian-Zan,Proto-Georgian-Zan language,reconstructed
Proto-Kartvelian,Proto-Kartvelian language,reconstructed
Choni,Choni language,regular
Proto-Central Chadic,Proto-Central Chadic language,reconstructed
Proto-Masa,Proto-Masa language,reconstructed
Proto-Chadic,Proto-Chadic language,reconstructed
Proto-Caddoan,Proto-Caddoan language,reconstructed
Chenchu,Chenchu language,regular
Chiru,Chiru language,regular
Chambeali,Chambeali language,regular
Chodri,Chodri language,regular
Churahi,Churahi language,regular
Eastern Min,Eastern Min language,regular
Cinda-Regi-Tiyal,Cinda-Regi-Tiyal language,regular
Chadian Sign Language,Chadian Sign Language,regular
Chadong,Chadong language,regular
Koda,Koda language,regular
Lower Chehalis,Lower Chehalis language,regular
Chamacoco,Chamacoco language,regular
Proto-Brythonic,Proto-Brythonic language,regular
Gallaecian,Gallaecian language,regular
Proto-Celtic,Proto-Celtic language,reconstructed
Cen,Cen language,regular
Centúúm,Centúúm language,regular
Dijim-Bwilim,Dijim-Bwilim language,regular
Cara,Cara language,regular
Como Karim,Como Karim language,regular
Falam Chin,Falam Chin language,regular
Changriwa,Changriwa language,regular
Kagayanen,Kagayanen language,regular
Rukiga,Rukiga language,regular
Chocangaca,Chocangaca language,regular
Chibcha,Chibcha language,regular
Tabasco Chontal,Tabasco Chontal language,regular
Chagatai,Chagatai language,regular
Chinook,Chinook language,regular
Proto-Chimakuan,Proto-Chimakuan language,reconstructed
Ojitlán Chinantec,Ojitlán Chinantec language,regular
Proto-Mari,Proto-Mari language,reconstructed
Chinook Jargon,Chinook Jargon language,regular
Chuabo,Chuabo language,regular
Ozumacín Chinantec,Ozumacín Chinantec language,regular
Cia-Cia,Cia-Cia language,regular
Ci Gbe,Ci Gbe language,regular
Cineni,Cineni language,regular
Chinali,Chinali language,regular
Chitkuli Kinnauri,Chitkuli Kinnauri language,regular
Cimbrian,Cimbrian language,regular
Cinta Larga,Cinta Larga language,regular
Chiapanec,Chiapanec language,regular
Tîrî,Tîrî language,regular
Chaima,Chaima language,regular
Chokwe,Chokwe language,regular
Chenapian,Chenapian language,regular
Ashéninka Pajonal,Ashéninka Pajonal language,regular
Jin,Jin language,regular
Chak,Chak language,regular
Cibak,Cibak language,regular
Kaang Chin,Kaang Chin language,regular
Kajakse,Kajakse language,regular
Kairak,Kairak language,regular
Kavalan,Kavalan language,regular
Caka,Caka language,regular
Cakfem-Mushere,Cakfem-Mushere language,regular
Kaqchikel-K'iche' Mixed Language,Kaqchikel-K'iche' Mixed Language,regular
Chilcotin,Chilcotin language,regular
Chaldean Neo-Aramaic,Chaldean Neo-Aramaic language,regular
Chilisso,Chilisso language,regular
Chakali,Chakali language,regular
Laitu Chin,Laitu Chin language,regular
Chala,Chala language,regular
Klallam,Klallam language,regular
Lowland Oaxaca Chontal,Lowland Oaxaca Chontal language,regular
Lautu Chin,Lautu Chin language,regular
Caluyanun,Caluyanun language,regular
Eastern Highland Chatino,Eastern Highland Chatino language,regular
Mạ,Mạ language,regular
Proto-Chamic,Proto-Chamic language,reconstructed
Cerma,Cerma language,regular
Emberá-Chamí,Emberá-Chamí language,regular
Campalagian,Campalagian language,regular
Michigamea,Michigamea language,regular
Central Mnong,Central Mnong language,regular
Mro Chin,Mro Chin language,regular
Camtho,Camtho language,regular
Changthang,Changthang language,regular
Chinbon Chin,Chinbon Chin language,regular
Cốông,Cốông language,regular
Northern Qiang,Northern Qiang language,regular
Asháninka,Asháninka language,regular
Khumi Chin,Khumi Chin language,regular
Lalana Chinantec,Lalana Chinantec language,regular
Con,Con language,regular
Northern Pinghua,Northern Pinghua language,regular
Central Asmat,Central Asmat language,regular
Chenoua,Chenoua language,regular
Ngawn Chin,Ngawn Chin language,regular
Corsican,Corsican language,regular
Cocos Islands Malay,Cocos Islands Malay language,regular
Chong,Chong language,regular
Chichonyi-Chidzihana-Chikauma,Chichonyi-Chidzihana-Chikauma language,regular
Cochimi,Cochimi language,regular
Santa Teresa Cora,Santa Teresa Cora language,regular
Coquille,Coquille language,regular
Caquinte,Caquinte language,regular
Wamey,Wamey language,regular
Cao Miao,Cao Miao language,regular
Cowlitz,Cowlitz language,regular
Nanti,Nanti language,regular
Coyaima,Coyaima language,regular
Chochotec,Chochotec language,regular
Ucayali-Yurúa Ashéninka,Ucayali-Yurúa Ashéninka language,regular
Ajyíninka Apurucayali,Ajyíninka Apurucayali language,regular
Cappadocian Greek,Cappadocian Greek language,regular
Chinese Pidgin English,Chinese Pidgin English language,regular
Cherepon,Cherepon language,regular
Kpee,Kpee language,regular
Capiznon,Capiznon language,regular
Pichis Ashéninka,Pichis Ashéninka language,regular
Puxian Min,Puxian Min language,regular
South Ucayali Ashéninka,South Ucayali Ashéninka language,regular
Chuanqiandian Cluster Miao,Chuanqiandian Cluster Miao language,regular
Cree,Cree language,regular
Chara,Chara language,regular
Kalinago,Kalinago language,regular
Caramanta,Caramanta language,regular
Sãotomense,Sãotomense language,regular
Southern East Cree,Southern East Cree language,regular
Northern East Cree,Northern East Cree language,regular
Moose Cree,Moose Cree language,regular
Basque-Icelandic Pidgin,Basque-Icelandic Pidgin language,regular
West Greenlandic Pidgin,West Greenlandic Pidgin language,regular
Maroon Spirit Language,Maroon Spirit Language,regular
Macau Pidgin Portuguese,Macau Pidgin Portuguese language,regular
Russenorsk,Russenorsk language,regular
Solombala English,Solombala English language,regular
Samoan Plantation Pidgin,Samoan Plantation Pidgin language,regular
Taimyr Pidgin Russian,Taimyr Pidgin Russian language,regular
Iyo'wujwa Chorote,Iyo'wujwa Chorote language,regular
Carolina Algonquian,Carolina Algonquian language,regular
Seychellois Creole,Seychellois Creole language,regular
Iyojwa'ja Chorote,Iyojwa'ja Chorote language,regular
Chaura,Chaura language,regular
Cori,Cori language,regular
Cruzeño,Cruzeño language,regular
Chiltepec Chinantec,Chiltepec Chinantec language,regular
Catalan Sign Language,Catalan Sign Language,regular
Chiangmai Sign Language,Chiangmai Sign Language,regular
Czech Sign Language,Czech Sign Language,regular
Cuban Sign Language,Cuban Sign Language,regular
Chilean Sign Language,Chilean Sign Language,regular
Asho Chin,Asho Chin language,regular
Coast Miwok,Coast Miwok language,regular
Songlai Chin,Songlai Chin language,regular
Jola-Kasa,Jola-Kasa language,regular
Colombian Sign Language,Colombian Sign Language,regular
Sochiapam Chinantec,Sochiapam Chinantec language,regular
Southern Pinghua,Southern Pinghua language,regular
Croatian Sign Language,Croatian Sign Language,regular
Costa Rican Sign Language,Costa Rican Sign Language,regular
Southern Ohlone,Southern Ohlone language,regular
Northern Ohlone,Northern Ohlone language,regular
Proto-Bongo-Bagirmi,Proto-Bongo-Bagirmi language,reconstructed
Proto-Mangbetu,Proto-Mangbetu language,reconstructed
Proto-Central Sudanic,Proto-Central Sudanic language,reconstructed
